"cleaned_text","created_at","total_interactions_count"
"Sharing this clip from Anthony Bourdains episode in Palestine as these are scenes from daily life that remind everyone of the humanity too many are trying to claim is just a front for terrorism. We must resist demonizing Palestinians or Jews.","15",1710
"If you've got a young Jewish friend in the US right now it's probably worth reaching out to check in on them because a lot of them have lost like half their friend groups at this point or are petrified their friends are going to start interrogating them on IsraelPalestine. c","15",8312
"The child screams after he sees the body of his deceased brother. It's quite painful it will make you all cry. It's a very hard time for the people of Palestine. FreePalestineNow GazzeUnderAttack PalestineGenocide Gazagenocide Gazaunderattack","15",1180
"Israel and Palestine are locked in an incredible struggle to produce as many videos of vulnerable delicate looking waifs with anxious eyebrows making little yelping noises as explosions go off.","15",6408
"The people of East Palestine Ohio literally got bombed by their own government. And now the governments top priority is making everyone forget. DO NOT FORGET THE PEOPLE OF EAST PALESTINE!","15",2140
"The Palestine Red Crescent Society released a statement demanding accountability for the killing of four of its paramedics in Gaza adding that targeting medical personnel is a grave breach to international humanitarian law and to humanity. IsrealPalestineconflict","15",1327
"Palestine will never die There will always be a warrior willing to defend his land Long live Free Palestine freepalestine","15",1290
"A large crowd gathered outside the Mokopanein Limpopo this evening to lay criminal charges and demand the arrest of a man Kruger De Beer after he threatened Muslims on social media.Language Palestine","15",1399
"Despite Knowing Attack Was Coming Blinken Sent Palestine Money In an attempt to blame Israel for intelligence failures the Biden administration may have accidentally admitted that they helped fund the terrorist attack launched by Hamas","15",1355
"This is Malaysia. The crowd stands for the Palestinians.Save innocent people GazzeUnderAttack GazaCity PalestineLivesMatter FreePalestine FreeGaza Gazagenocide Gazaunderattack Palestine GazzeUnderAttack PalestineGenocide GazaCity Lebanon and Syria 1300 Israelis","15",1913
"Social media star Lord Aleem kicked out of the KSI versus Tommy Fury boxing fight for wearing a Free Palestine tshirt.. but at least he wore it","15",1184
"mexicans arent saying anything bc what israel is doing to palestinepalestinians is what mexico does to its indigenous ppl and central americans not to long ago the mex government killed over 30 guatemalans in their concentration camps","15",2099
"The Institute for Palestine Studies has been translating these messages so that the world can see the humanity buried under the rubble and the spirit of resistance of the Palestinian struggle. To help maximize their reach we're republishing them here.","15",1001
"Demographics of the State of Palestine Population West Bank 3 million Gaza Strip 2 million Growth rate West Bank 1.69 Gaza Strip 2.02 Birth rate West Bank 1.69 Gaza Strip 2.02 Death rate West Bank 3.4 deaths1000 population Gaza Strip 2.91","15",4003
"A picture of a residence permit for a Jew issued in 1933 by the Immigration Department of the State of Palestine palestine Gaza GazaUnderAttack Israel Gazagenocide","15",1507
"In Liverpool again today an even bigger demonstration in support of Palestine than yesterdays when we marched to the BBC","15",1485
"That's the Sudanese flag. Statue of Monty was not desecrated These Sudanese men are protestingagainst the wars ravaging their country and it's got nothing to do with Palestine or Israel. Perhaps get the basic stuff right Martin","15",3081
"More proof that Israel is losing their Propaganda War and a confirmation that they want to turn Gaza into dust Genocide Gazagenocide Palestine","15",1139
"Here are some actions Trudeau would take if he truly wanted to stop genocide in Gaza 1. Sanction Israel. 2. Support the ICCs prosecution of Israeli war criminals. 3. Ban the sale of arms to Israel. 4. Recognize the state of Palestine. 5. Expel Israels ambassador. Hes","15",1540
"What we see in Palestine will also be the suffering in the world of all the peoples of the south. Petro on the catastrophe in Gaza as a sign of whats to come","15",1567
"A beautiful video from the mountainous village of Verkhnee Khvarshini in Dagestan. The imam of the masjid supplicates for our brothers and sisters in Gaza Palestine and for Masjid alAqsa. The Ummah truly is like one body!","15",2165
"Look West Media Hypocrisy...! In Israel there is a big protest happening where people want their leader Benjamin Netanyahu also known as Bibi to step down. The media might not be showing you this but it's a significant event. Palestine palastine FreePalestine FreeGaza","15",1095
"Wang Yi to Iran's FM China supports Islamic countries to strengthen their unity on the issue of Palestine","15",2086
"China's Foreign Minister Wang Yi The root of the problem lies in the long delay in the realisation of Palestine's aspiration to establish an independent state and in the fact that the historical injustice suffered by the Palestinian people has not been corrected.","15",1248
"Freedom is possible with unity. Victory to Palestine is near InshAllah","15",1678
"BREAKING! At least 7 Palestinians were killed this evening after Israeli warplanes targeted ambulances and civil defence headquarters in Tal AlHawa area Gaza City. Palestine Gazagenocide GazaUnderAttack","15",848
"They march in support of terrorists who would kill them immediately if they crossed the border from Israel to Palestine. HamasAttacks","15",855
"The latest news in Palestine with a simple explanation of what happened in the previous days. All that is required of you is to reconsider again and being a human nothing more. FreePalastine Gazagenocide Ghaza","15",934
"When I joined thesolidarity movement as an antizionist Jew in 2006 we described the situation in occupied Palestine as apartheid. This still applies. I now also use words like concentration camp  genocide. I always follow the language of the Palestinian resistance","15",3316
"A landlord broke into his tenants flat  antipalestine Their blood is on the hands of EVERY person who has espoused anti Muslimanti Palestine rhetoric","15",2126
"Iraqon Friday protest to stand with Palestine against Israels genocide.","15",1079
"India suffered so much under colonialism 165 million dead and 45 trillion stolen and after 89 years it was free. Palestine is no different.","15",1797
"The strength and bravery of the Palestinian people is phenomenal. You can feel the mood is turning against our politicians here. If you are an MP who professes to support Palestine it is so important that is done in a visible way! I agree withFreePalestine","15",1260
"i need everyone to see this and think about what this means. when you choose to stay silent about whats happening in Palestine these are the people you choose to side with.","15",1174
"Hayatn Filistin davasna adayan ehit eyh Ahmed Yasin slam mmetinin hali benim bu felli halim gibidir Dilinden baka hibir yerini hareket ettiremiyor! Gazzelyor GazzeUnderAttack Palestine","15",1495
"History did not begin on Oct 7th 2023 despite what most media outlets would have you believe. If you enjoyed this thread you can subscribe to my newsletter which is about all things Palestine","15",2697
"Massacre of innocent Palestine Children and Women is globally backed and supported by countries who talk about Human Rights. Zionist Terrorist will not be forgiven in the pages of history. A killing of single innocent human being is equal to killing whole mankind.","15",1513
"knowing that my tax dollars are being used as financial backing for genocide has kept my brain on spin cycle and my blood on boil. FREE PALESTINE!","15",1613
"Time to reup this thread which looks at Zionist engagement with Palestine and even how Zionist settlers explicitly saw their project as a project of colonization.","15",1090
"NEW 14 staff members from the United Nations Agency for Palestine Refugees have been killed in airstrikes on the Gaza Strip according to UN officials.","15",753
"they tried to report my tiktoks supporting palestine as hate speech but them community guidelines appeals determined THAT WAS A LIE","15",5074
"Israel Is Losing The Battle of Hearts And Minds! Well Turn Gaza To Dust! An Israeli policeman threatens a reporter live on air. Palestine Gazagenocide Gazaunderattack GazaUnderAttack","15",837
"Today in London there are Palestine protest tents around the Cenotaph and Palestine flags flying from our statues. This video is heartwrenching.","15",2216
"Despite the 247 propaganda of corporate media in the United States manufacturing consent for Israels massacre of thousands of Palestinians in Gaza thousands came out in support of Palestine in Seattle","15",1046
"If you refuse to acknowledge Palestine's genocide because it's triggering to you I encourage you to watch this.","15",971
"Afghans just went through three back to back severe earthquakes and still talking about the liberationof Palestine. The iman and heart they have. May God be with them","15",1620
"Biden and Congress should be audited regardless especially during times of war. War is big business and Im 100 certain theyre all profiting off atrocities in Israel  Palestine So audit ol dusty nuts and that worthless train of anal giblet juice called Congress","15",1523
"This video is about an American Jewish woman who traveled to Palestine and her goal was to prove the smoothness life between Palestinians and Zionists But she came back with the conclusion that the Zionists made life impossible for the Palestinians And she discovered that","15",717
"Indian actress Sonam Kapoor's instagram story in support of Palestine. She has more courage than other spineless actors who cannot speak against the inhuman and injustice. More power to you Sonam you deserve all the love and respect. FreePalestineNow","15",1544
"Palestinians hate Blacks and gays why do you support them? someone who only learned Palestine existed last Saturday","15",2547
"By ruling out any political process in Palestine and boldly asserting...that 'the Jewish people have an exclusive and inalienable right to all parts of the Land of Israel' Netanyahus fanatical government made bloodshed inevitable.  Shlomo BenAmi.","15",884
"The Palestinian people must be protected from the State terror  crimes against humanity being perpetrated against them. This Nakba against the Palestinian people must end nowSolidarity around the world Gaza Gazaunderattack Palestine","15",1030
"Update The critically wounded mother and the murdered 6yearold boy are PalestinianAmerican. The child was stabbed 26 times. Illinois Palestine","15",757
"I urge the UN  OIC to meet urgently for cessation of this brutal action and that necessary medical aid food and other supplies are urgently sent in to prevent further devastation and the human catastrophe in Palestine.","15",1332
"Siapa suruh potong air palestine. Now you have the long water supply. Allah maha besar","15",1001
"Lord Aleem kicked out of KSI vs Fury boxing match for wearing a Palestine tshirt. Lord Aleem was kicked out of Manchester's AO Arena during the KSI vs Tommy Fury boxing match yesterday. He was spotted wearing the Palestine tshirt and subsequently offered a chance to either","15",859
"Instagram and Facebook are actively blocking posts about the factual history of IsraelPalestine sometimes cloaking it as technical difficulty. YouTube is deleting material that talks about the daily life in Gaza city over the past several decades.","15",1034
"I dont know about everyone else but Im already sick of the Israel  Palestine debate. Israelis have been shitty to Palestinians forever. Palestinians have been shitty to Israelis forever. The recent attack might be news but the conflict itself sure as hell isnt.","15",2084
"In Karachi the city of Pakistanthousands of citizens demonstrated solidarity with the Palestinians Palestine Hezbollah Gaza IsrealPalestineconflict","15",1363
"An Israeli tries to shut down a live broadcast from Palestine. They're losing control of the narrative keep pushing back.....","15",903
"The biggest city of Pakistan is going to hold the biggest solidarity March for Palestine today. Lets join now KarachiStands4FreePalestine  tall we are standing.","15",767
"By giving the Palestinian delegation such a warm welcome and announcing ChinaPalestine strategic partnership the Chinese government has sent clear messages that can be perceived as follows To Palestinians we support your just cause To Arabs we are aligned with your vision","16",14424
"It's not antisemitic to call that place Palestine.We Jews called it that until 1948. Check out this price list from Attman's Deli where I grew in Baltimore. A bit anachronistic yes.Antisemitic no.","16",11151
"thread of different donation links and links to support Palestine","16",95379
"Man attacks Unicef fundraisers raising money for Gaza while saying Ill fuing kill you say Palestine one more time!","16",130819
"Do not forget that if Israel stops fighting there will be peace. If Palestine stops fighting they will cease to exist. There is no nuanced approach to this its all very clear who are the oppressors and who are the oppressed.","16",95222
"for my muslim influencers that are afraid of speaking out about Palestine in fear of losing brand deals remember that our rizq comes from Allah SWT anyway. Wouldnt it be a bigger loss to not act in Gods favor?","16",69239
"10 documentaries to watch on Palestine.","16",56678
"May Allah SWT protect our brothers sisters and children in Palestine. My heart is breaking","16",28390
"Protests around the world have been larger than ever. Our hearts are beating for Palestine and we wont look away from Gaza. israel gazaunderattack","16",40588
"Thank you Texas! Today people from Dallas Austin Houston and San Antonio poured into the streets in unprecedented numbers to stand in solidarity with Palestine","16",33490
"books poetry essays films  organisations you can engage with to educate yourself about Palestine  amplify Palestinian voices that the liberal news media is working overtime to silence","16",19414
"Imam started to cry during khutbah aljum'a in the holy of Makkah he started to talk and pray about Palestineand over 200'000 started to cry. What a sad moment to witness this live.","16",29357
"Abir El Saghir is a true gem. Having 24m followers on TikTok and 5.7m on IG she is spreading awareness about Palestine. She has fans from all over the world. Unfortunately some of her videos were removed by TikTok","16",17092
"Richard Madeley compared Palestine to Nazi Germany and then said that all the children killed were collateral damage of an essential invasion. RT if him and his hideous views need to be banned from UK TV.","16",15287
"Amaterdam massive demonstration in support of Palestine","16",27040
"The Palestine issue has a magical way of uniting Muslim people like no other socialpolitical issue maybe in Islamic history ever has.","16",39983
"Muslim population in Israel  19 Jew population in Palestine  0 Muslim population in India  20 Hindu population in Pakistan  1 Guess who is called the victim? srael IsrealPalestineconflict","16",22622
"The Full HEATED Debate Between Piers Morgan and Mohammed Hijab on Palestine  Israel. Credit","16",27303
"i nampak video orang palestine charge phone ramai ramai celah batu guna bateri kereta je sebab tujuan utama is to get the news out there as soon as ada battery ada internet diorang terus post out on social medias on what the current situations are. they want to get the stories","16",11390
"'Our freedom is incomplete without the freedom of Palestine'  Nelson Mandela's Grandson in solidarity with Palestine","16",18529
" welcome to your own land  from the river to the sea  palestine will be free!!!","16",10370
"a thread of authors that support palestine let me know if i missed any","16",15425
"BREAKING I am by the White House in Washington D C where Jews are rallying in support of Palestine and Israel and are askingto stop the killings say no genocide in their names.","16",18944
"Israeli settlers in an army uniform raided my houses yard two times in the last 48 hours they damaged my free Palestine sign and other staff they tried to break in to the house I refused to open. Yesterday I was detained and attacked I am not allowed to leave the house now.","16",13146
"And it is Our duty to help the believers. Al Quraan 3047 Ya Allah ease the affairs of the people of Palestine","16",17375
"My daughter came home and let me know that first thing this morning at school they discussed Israel  Palestine. I held my breath as I hadnt yet spoken to her about it but she briefly summarised and then said theyre committing genocide just like happened to you.","16",40804
"The way the world sees Palestine as terrorists and Israel as victims is the result of mainstream media who cherrypick the narrative they want people to see. And this propaganda succeeded in what we call character assassination when Palestine was painted as the bad guy.","16",8054
"Todayannounced her stance to be in solidarity with Palestine and she contributed 20k from her own pocket to Cinta Gaza Malaysia. She chooses her deen brothers and sisters alhamdulillah. Love and light to you DaiyanFreePalestine","16",19243
"to the people who said i shouldnt support Palestine because hamas not even a representation of Palestine hates queer people the Scholastic Book Fair just agreed to ban LGBTQ books. all in the US. so happy im welcomed here","16",36847
"Following his statement supporting Palestinehas removed all pictures of the Egyptian professional swimmer who won gold at the Swimming World Cup 2023 in Athens.","16",12464
"some duas you can read for Palestine","16",8965
"JUST IN Another US Congressman has ONCE AGAIN bought war stocks before the Israel and Palestine conflict. Representative Josh Gottheimer purchased up to 15000 of Northrop Grumman Corp NOC on Sept 26. He sits on the National Security Agency and Intelligence Committees.","16",13671
"Doa banyak banyak for our sisters  brothers at Palestine. We Malaysians are far from them tapi we can always send our prayers to them. I believe Justice will prevail.","16",8966
"you can talk abt Palestine. i promise it wont ruin your mysterious persona on instagram !!","16",15442
"Sohail Ansari A constable of the Uttar Pradesh Police has been suspended and a departmental enquiry initiated against him for allegedly sharing a post in support of Palestine and asking donation for the same. He was deployed in Drone management team of local PS","16",15051
"We must do everything we can to save lives.     and I are introducing the CeasefireNOW Resolution to call for an immediate deescalation and ceasefire in Israel and Palestine. I urge my colleagues to join us.","16",15325
"Sinceis determined to make this place a cesspool of disinformation I put together a list of accounts you can rely on for reputable coverage of Ukraine Russia The Middle East Israel GazaPalestine ChinaTaiwan Foreign PolicyNews and Authoritarianism Thread","16",14289
"National March for Palestine  Stop the War on Gaza! When Saturday 21 October 12PM Where Marble Arch London 150000 of you joined us when we marched for Palestine in London last Saturday. We can't stop now. Join us again on Saturday to demand an end to the war on Gaza.","16",7937
"I am Simon and...  I neither support Israel nor Palestine.  I'd rather support Russia than the corrupt Ukraine.  I don't care about pronouns and don't respect them.  I rejected the 'vaccines'.  I've never worn a mask.  I don't trust mainstream media.  I consider 'climate","16",22495
"Just watched Piers Morgan Uncensored. Well done ! According to 's logic the Palestinians are justified to attack Israel because Palestine has been occupied for over 70 years and there has been decades of killing children brutality apartheid and","16",14174
"If you are looking to read books on Palestine that debunk every Israeli myth and instead presents Palestinian history from the mouth of Palestinians themselves there are two excellent books.","16",9196
"Last weekend an intimidating mob marched through London chanting From the river to the sea Palestine will be free  a slogan that is widely understood as a demand for the destruction of Israel. Attempts to pretend otherwise are disingenuous. 13","16",18129
"We created a reading list that offers a brief primer on the radical Black feminist political mandate which is solidarity with Palestine. ","16",9027
"Selain dari cancel my performance  famous artist to speak about enormous issue. So here all my part of revenue shall go to Palestine","16",7421
"Listen to this Arabian person explaining Israel  Palestine  Palestinians are not Arabs.  That Palestinian land which Hamas wants to capture belongs to Israel.  Palestinians are gypsies Mongols Turks etc. Indian muslims should watch this video till they understand the","16",7714
"influencer buat tiktok wordvomit 4 minit pasal kenapa dia tak spread awareness pasal palestine on her huge ass platform commenter apa ni influencer's name influencer bully!!! u are a bully!!!!","16",8933
"A statement from BBC News about them smearing people who marched in solidarity with Palestine as Hamas supporters. The smear was broadcast twice.","16",9499
"We have compiled and made accessible a reading list of 15 articles from the Journal of Palestine Studies providing historical context and analysis on nearly two decades of Israeli incursions siege and blockade on Gaza. Read ","16",6260
"About 10 years ago I attended a panel on Palestine wearing my kuffiyeh in the audience. A man who was head of a government multicultural body who was also president of a Zionist lobby group and now on the board of an Australian news broadcaster called me a terrorist and","16",20501
"Thousands of Malaysian fans chant in support of Palestine during their country's match vs India.","16",8046
"This zionist man in Italy seems intimidated by the word Palestine!","16",6184
"these ppl r making day in my life videos whilst babies in palestine r dying in their incubators bc of the lack of electricity nd bodies r being buried in mass graves.. what a stark difference in their lives","16",8652
"CEO of my former employer Googlehas posted twice about events in Palestine in the past week. First to voice concern for Israeli workers in Google Israel offices. Second to call out antisemitism. But not a word about Palestinians or Palestinian Google workers.","16",8229
"BREAKING  BBC admits it misled public about protests in solidarity with Palestine over the weekend.","16",7171
"People in Amsterdam The Netherlands take to the streets to show solidarity for Palestine.","16",6751
"Whats the name of that foolish Nigerian Muslim boy that keeps mobilizing online battle support for Palestine in the battle field of Twitter Gaza Strip. He should come and see what Arabs the custodians of Islam have to say about Palestine. The only people who support Hamas are","16",4686
"The crux of the PalestineIsrael war... in 1 minute and a half.","16",4798
"Liberals will not like this video because it shows the truth IsraelPalestineConflict Israel Palestine IStandWithIsrael Hamas IsraelPalestineWar","16",5428
"Our brotherdone the Ummah proud mashaAllah! He repeatedly exposeddouble standards in the way he introduces guests selectively interjects and his embarrassingly limited information on the most basic facts about the PalestineIsrael conflict.","16",10699
"A country with such people will never be defeated. FREE PALESTINE","16",4719
"Presidentspoke by phone with Prime Minister Kyriakos Mitsotakis of Greece. Views were exchanged regarding the conflict between Israel and Palestine and numerous concerning developments particularly the human rights violations in the region. President Erdoan stated","16",6896
"bell hooks Toni Morrison Audre Lorde were crystal clear in their support for Palestine. So don't you dare quote them ever again if you have the moral consistency and backbone of a sea anemone.","16",8880
"The wave of global solidarity actions for Palestine comes to Texas. Tens of thousands of people from Dallas Austin Houston and San Antonio marched this weekend defying the stereotype of the state as simply a bastion of right wing and prowar politics.","16",7704
"May Allah bless these innocent babies. Make it easy on them and all the suffering people of Palestine. Ameen","16",6726
"Presidentspoke by phone with Prime Minister Rishi Sunak of the United Kingdom. The call addressed the current situation in the IsraelPalestine conflict policies that should be followed in order to restore peace in the region and urgent measures for the resolution","16",6093
"Marsha'Allah another amazing performance by . It is rare to see a proper Muslim being allowed on a major platform to defend Palestine and Hijab managed to dominate throughout. FreePalestine Gaza","16",6523
"While Rabbi Dovid Feldman was making a peaceful statement the Zionists surrounded him to prevent him from speaking. and they began to verbally abuse. Zionists cannot bear to see a Jew who supports Palestine.","16",4747
"Presidentspoke by phone with President Seyyed Ebrahim Raisi of Iran. The call addressed the IsraelPalestine conflict the mounting tension in the region and the steps that should be taken for the resolution. Underscoring that the immediate termination of the","16",5781
"As a manager in a multinational IT company I have fired a Muslim employee for supporting Palestine on his Twitter account. Hatred against Israel will not be tolerated.","16",14561
"My urbanist friend saw a sign that said FREE PALESTINE and panicked that it said FREE PARKING. The urbanists are tiiiiiiiired.","16",30615
"Similar flags similar despair Sudan marks 6 months since war began in April 2023 leaving at least 7 mn ppl displaced. Palestine has been under the siege of Israel since 1948 but in the last 10 days Israel escalated its crackdown on Palestine killing more than 1500 ppl.","16",3687
"Its funny how division works. Provaxxers  climate change deniers.. Were being played like pawns in this global game of chess. Meanwhile a group of outofshape billionaires are sat around a board table laughing. I","16",7939
"NEW Several Labour councillors Ive spoken to today are considering resigning from the party over the messages from the leadership that stopped them attending Palestine demonstrations this weekend Some of the potential resignations could see Labour lose control of councils","16",6927
"This is Mosab Hassan Yousef. His dad was a founder of Hamas. He was part of Hamas. He spent years in an Israeli prison. In this interview he spills the beans about the real situation on the ground in Gaza. Israel Palestine PalestineGenocide hamas","16",4396
"Amsterdam Netherlands witnesses a massive protest demanding the liberation of Palestine in the light of the intensifying Israeli aggression on Gaza Palestine","16",4596
"After voicing his support for Palestine Bayern Munich says it will call professional Moroccan footballer Noussair Mazraoui for an investigation. The German club also reiterated its support for Israel and its crimes in Gaza Palestine.","16",4730
"The public dehumanization of Palestinians at the highest level of U.S. government has led to skyrocketing repression of activism and all expressions of support for Palestine.","16",4059
"UP Police constable Suhail Ansari suspended for seeking donations for Palestine amid Israel's war against Hamas terrorism.","16",6834
"This was Life in Palestine prior to the ILLEGAL Zionist Occupation Look how peaceful it was.","16",4534
"Do you think Barack Obama and Joe Biden are responsible for funding Hamas Palestine and Irans war against Israel? YES or NO?","16",8211
"BREAKING The Israeli police have arrested the singer and research doctor in brain sciences and neurophysiology Dalal Abu Amneh. Palestine","16",3795
"A PalestinianBritish child recounts the relentless Israeli bombings. Day and night families gripped by fear buildings quaking from the onslaught. The raw terror in her eyes paints a haunting portrait of the reality many face. Listen. Feel. Act. Gaza Palestine Hamas","16",3326
"Official statement from Bayern Munich regarding Noussair Mazraoui and his support for Palestine FC Bayern immediately contacted Noussair Mazroui following his Instagram posts on Sunday.The player is currently in Africa with the Morocco national team.After his return a","16",24645
"Reasons why our struggles in Latin America are deeply entangled with Palestine's liberationdecolonization. Israels role in Indigenouscampesino genocide in Guatemala technologies of violence imported from Israel are still used to repress the movements in Guatemala.1","16",4670
"I was born in the US. I support Palestine. Why dont you debate me someone with a college degree unlike your usual opponents?","16",8292
"the palestine film institute is streaming a number of films for free on their website showcasing the beauty of gaza its people and its struggle and survival. the films are available until oct 21","16",2594
"Indian journalists onground are pretending to cover War in West Asia by just reporting from Israel side. Israel Palestine are 2 sides to this war. How can you claim to cover the war without reporting from Gaza? This is not journalism but shameful propaganda for the aggressor","16",6024
"A mob is excited to stomp on an Israeli flag at a Palestine protest in San Diego. They instruct people to block the videographer's camera to prevent documentation of what theyre doing. Video by ","16",4321
"Protests in Houston Texas USA in solidarity for Palestine","16",5604
"Anothermass arrest of Jews shutting down the White House about to go down. Palestine will be free.","16",3620
"We ask our partners in the EU to bring Netanyahu before the intl Criminal Court. The EU must deploy its diplomatic efforts to end Israel's occupation and apartheid of Palestine. Europe has to recover its values and stop blindly following the US ","16",3265
"Can we acknowledge that Israeli control of water for Palestine is an act of violence? Palestinians have to seek permits from Israel just to have access to water  sanitation. Their water is exploited for Israels satisfaction. Gazas children are dying from contaminated water.","16",2459
"Egyptian swimmer AbdelRahman Sameh is receiving threat for his support to Palestine Gaza srael","16",3015
"You ever wonder how much support for Palestine there would be if people didn't have to be afraid to lose their careers and livelihoods?","16",6114
"Why are the Jews doing this to us why? Gaza Palestine","16",3054
"Benjaminpreviously toldthat the PalestineIsrael conflict is actually about preventing the emergence of a caliphate. Is this what Israel and the West are really scared of? Or is it just fearmongering? Whatever the case Jewish communities","16",3821
"We are living one of the darkest pages in our history as human beings. Romana Rubeo Italian writer and managing director of The Palestine Chronicle talks to Al Jazeera","16",2845
"People showed their solidarity for Palestine at the Embassy of Palestine in Moscow by bringing flowers and a picture depicting a hanged Jewish baby.","16",4049
"Putin will be speaking with Israels Netanyahu  Palestines Abbas today to discuss the crisis in Gaza. Earlier Putin held a call with Irans Raisi on the matter.","16",6303
"To my peers who haven't spoken up Say with me I don't support the ethnic cleansing of Palestine or Israel's illegal occupation. I stand with Palestine . No excuses no 'both sides' no vague 'peace wishes'. Most of Hollywood is using their platform to be clear about their","16",4475
"Only in Palestine you can see this unbeatable faith and courage. PalestineGenocide","16",4287
"The world has risen for Palestine The brutality of the Zionists surpassed Nazism  their records are brutal..","16",2631
"Blood on all your hands the liberals too the blood of Wadea and all Palestinians in Gaza and occupied Palestine on your hands","16",8247
"Who sows the wind shall reap the storm AlAqsaStorm Palestine","16",2991
"People at MG Road Bangalore continue to stand with Palestine despite facing police detention. Around 25 people have been detained so far and more than 200 people are gathered in solidarity.","16",4859
"If you are buying any Israeli brand item then definitely remember the dead bodies of thousands of children of Palestine. PalestineGenocidepalastine FreePalestine FreeGaza    GazzeUnderAttack Gaza Gazagenocide FreePalaestine","16",2520
"Boycott Israeli products in support of Palestineif you have done it comment Free Palestine","16",3220
"This is how Arab countries and other Islamic countries save Palestinian Muslims. They fight not for Muslims but for the ambitions of their country. Their hypocrisy. Israel IsrealPalestineWar Palestine","16",3137
"Nelson Mandelas grandson Zwelivelile Mandela voiced his support for Palestinians andthe leadership of the Palestinian resistance to MEE saying that just as apartheid South African is no more the end of apartheid in occupied Palestine is inevitable","16",2271
"here is Fusako Shigenobu cofounder and leader of the Japanese Red Army and Ghassan Kanafani writer and revolutionary of the Popular Front for the Liberation of Palestine pictured together.","16",5298
"Palestine is a test paper In front of every believer. zionistterror","16",3309
"Narendra Modi time taken for tweets on these issues. IND V AFG match 16 minutes IND V PAK match 04 minutes Israel  counting You see the way hypocrisy works and","16",4636
"Nope you removed one for standing with the truth and supporting Palestine .. zionism promoters! WeSupportAbdelrahmanSameh","16",3361
"pls don't stop talking  spreading the word for Palestine it seems like the protests and support all over the world are finally hitting the higher uppers they need to see people won't sway so easily","16",2227
"Putin and Xi to meet each other on Wednesday at the same time as the Organisation of Islamic Cooperation meeting on Palestine in the presence of Iran. 18 October could change the course of history","16",3683
"A video from Palestinein which little girl take care of her sister after her mothers death A cute and emotional video from Palestine IsraelGazaWar Gazagenocide FreePalestine FreeGaza AUSvsSL IsrealPalestineconflict ","16",2918
"Majd is in Palestine I swear to god it was impossible for yesterdays bombing to be missiles raids or even barrels. What happened is not normal and the sound is very loud not like every time. Yesterday they threw something different than every time Either new weapons","16",1710
"Do people from the Middle East including people of Iran support Hamas? No. millions of people like Iran or even Palestine have been like hostage in the hands of these terrorists and condemning Hamas or IRI is a punishable crime.","16",3189
"Dallas Texas coming out to support the people of Palestine. PalestineGenocide Gazaunderattack","16",3320
"Public health folks I know that we are not all experts on Israel  medicine are unattainable. Speak on these things. This is why we study what we studied.","16",3410
"B'TselemThe Israeli Information Center for Human Rights as they defined themselves on their website and YouTube channel contains 1300 videos documenting what was actually happening in Palestine in the last 20 years. The videos are short ranging from 14 minutes with the","16",1620
"Just see how African Union is championing the Palestinescause but continuously suppressing Biafra freedom. Thats Hypocrisy of the highest order . FreeBiafra FreeMaziNnamdiKanu","16",1110
"Our tax dollars are being used to murder kids. That doesn't sit well with me. People are being fired and silenced for supporting PalestineNOT HAMASbut Palestine. That doesn't sit well with me. As a Black person and as a Jewish person none of this sits well with me.","16",6178
"5 UK journalism fails Apsana Begum did not tweet support for Hamas. Palestine Ambassador did not say Israel had it coming. Jeremy Corbyn did condemn ALL killing in IsraelPalestine. There were no 40 beheaded babies. Saturdays marches were not proHamas.","16",2614
"Egyptian swimmer Abdelrahman Sameh refuses to celebrate his gold medal at the swimming World Cup because of whats happening in Palestine","16",3916
"Stamford Hill Jewish Primary School's was targeted and had red paint splattered over several doors and windows. Shouldnt have to say this but Jewish children in Britain have nothing to do with the IsraelPalestine conflict.","16",3639
"I am a gay Arab. I can plainly see that those celebrating killing Palestinians dont care about LGBT rights. So when they say how can you support Palestine?Its antigay! I know what theyre saying is well kill you for being Arab or gay which do you prefer to die for?","16",3614
"What Hamas did was heinous! What Isreal is doing is heinous! The world should stop the hypocrisy and find a lasting solution. A two State solution is possible. Israel needs to leave the occupied area and Palestine needs to be given the recognition of a State. The killing of","16",4240
"Itll ALWAYS be Free Palestine for me You simply cant remain neutral in this neutrality supports the side of the oppressor. There is a genocide happening on live news and the world is watching on not choosing sides here is silently contributing to this ethnic cleansing","16",3595
"I do not trust the MSM to tell the truth on Brexit Immigration Climate Election fraud Covid Lockdowns Experimental Injections Ukraine IsraelPalestine The latest thing","16",3433
"Heres how it is to live a life under siege in Palestines Gaza the worlds largest openair prison","16",1490
"My now open letter to an old acquaintance Prime Minister Justin Trudeau on Palestine genocide  our indigenous population","16",3358
"Discrimination lawyer Yasin Patel Those people who were on the march on Saturday were not there for antisemitism.. they were there for pro Palestine Kay Burley How do you know? Because thats what the marches were about","16",3590
"Black feminists such as Angela Y. Davis bell hooks Audre Lorde June Jordan Toni Morrison Barbara Ransby Margo OkazawaRey Beverly GuySheftall and countless others have made it crystal clear about their solidarity and commitments to Palestine.","16",2802
"how can we live normal while our brothers and sisters in palestine suffering","16",1570
"16102023 Imran Khan update and more from todaywatch details on youtube","16",3300
"their normal for the past 75 years Allah truly made the people of Palestine the strongest  bravest","16",1212
"Palestine Current Situation . Our teams are actively on the ground extending vital aid to our brothers and sisters in Palestine. Palestine Gaza","16",1886
